log_id,user_id,log_date,screen_time,unlocks,day_type
563410,3178,2026-01-10,8.3,52,Weekend
563411,2794,2025-12-09,4.7,59,Weekday
563412,2334,2026-02-16,9.0,57,Weekday
563413,3253,2026-01-26,8.1,45,Weekday
563414,2019,2025-12-23,10.3,70,Weekday
563415,2323,2026-02-27,9.5,65,Weekday
563416,3216,2026-01-10,4.6,70,Weekend
563417,1154,2025-12-08,7.6,62,Weekday
563418,2115,2026-01-22,4.6,48,Weekday
563419,2179,2025-12-15,6.9,62,Weekday
563420,1004,2026-01-23,6.1,67,Weekday
563421,2574,2025-12-19,6.1,81,Weekday
563422,2107,2025-12-16,4.2,55,Weekday
563423,1878,2025-12-28,7.9,70,Weekend
563424,2052,2026-01-21,8.9,68,Weekday
563425,2435,2026-02-04,6.9,68,Weekday
563426,2418,2026-02-18,8.7,53,Weekday
563427,3260,2026-01-29,7.5,70,Weekday
563428,1220,2026-01-28,7.7,56,Weekday
563429,1782,2025-12-23,8.7,68,Weekday
563430,2175,2026-02-13,9.3,73,Weekday
563431,3082,2025-12-27,6.5,76,Weekend
563432,3108,2026-02-27,7.1,78,Weekday
563433,2299,2026-01-31,8.8,60,Weekend
563434,1825,2026-02-18,11.3,75,Weekday
563435,1958,2026-01-15,10.0,55,Weekday
563436,2782,2026-01-31,8.0,56,Weekend
563437,1699,2026-02-18,8.4,68,Weekday
563438,3451,2026-02-17,7.9,66,Weekday
563439,2621,2026-02-13,8.1,56,Weekday
563440,2623,2026-01-15,8.0,64,Weekday
563441,1447,2025-12-27,7.8,68,Weekend
563442,1653,2026-02-20,7.1,57,Weekday
563443,2187,2025-12-17,8.3,65,Weekday
563444,1140,2026-02-20,7.4,81,Weekday
563445,1256,2025-12-12,6.2,59,Weekday
563446,3417,2026-01-18,6.0,67,Weekend
563447,2292,2025-12-13,9.3,60,Weekend
563448,2186,2026-01-26,6.2,66,Weekday
563449,2553,2026-02-17,5.5,65,Weekday
563450,1673,2026-02-19,5.4,59,Weekday
563451,1325,2026-01-25,5.4,62,Weekend
563452,2081,2026-02-19,2.6,60,Weekday
563453,1282,2025-12-12,2.5,66,Weekday
563454,2080,2025-12-04,5.0,77,Weekday
563455,1379,2026-01-18,4.2,59,Weekend
563456,1881,2026-01-02,10.0,74,Weekday
563457,2727,2026-02-26,7.4,60,Weekday
563458,1590,2025-12-18,2.8,51,Weekday
563459,1662,2026-01-12,5.0,61,Weekday
563460,1826,2025-12-13,8.8,59,Weekend
563461,2528,2026-01-05,4.9,74,Weekday
563462,1277,2025-12-31,7.3,55,Weekday
563463,2457,2025-12-03,1.6,72,Weekday
563464,3454,2026-02-23,7.6,53,Weekday
563465,1083,2025-12-10,2.1,64,Weekday
563466,3483,2026-01-11,7.2,66,Weekend
563467,2798,2026-01-05,5.5,81,Weekday
563468,3192,2026-02-25,4.5,57,Weekday
563469,2926,2025-12-31,7.1,45,Weekday
563470,1744,2025-12-29,3.8,66,Weekday
563471,1150,2025-12-05,4.1,65,Weekday
563472,1548,2026-01-15,7.7,65,Weekday
563473,3248,2026-01-19,8.3,67,Weekday
563474,2477,2026-01-24,2.7,70,Weekend
563475,1508,2026-02-03,6.0,63,Weekday
563476,1361,2025-12-20,12.5,73,Weekend
563477,2215,2026-01-06,6.3,60,Weekday
563478,1529,2025-12-20,8.7,58,Weekend
563479,1162,2025-12-23,6.4,75,Weekday
563480,3326,2026-01-07,4.0,58,Weekday
563481,3398,2026-01-16,5.1,79,Weekday
563482,1211,2026-01-02,3.9,65,Weekday
563483,2158,2026-01-17,11.1,68,Weekend
563484,1843,2025-12-24,6.6,64,Weekday
563485,1507,2026-01-23,6.4,67,Weekday
563486,1944,2025-12-31,2.1,60,Weekday
563487,2017,2025-12-15,9.7,80,Weekday
563488,1754,2025-12-24,9.8,48,Weekday
563489,2720,2026-02-04,8.1,64,Weekday
563490,1707,2026-01-05,3.2,59,Weekday
563491,2931,2026-01-17,0.5,63,Weekend
563492,2409,2026-01-02,2.8,82,Weekday
563493,1458,2026-01-06,7.3,54,Weekday
563494,1823,2025-12-14,7.1,69,Weekend
563495,2037,2026-01-22,9.2,69,Weekday
563496,1615,2026-01-19,9.9,68,Weekday
563497,1003,2025-12-30,1.3,62,Weekday
563498,1658,2025-12-17,6.6,59,Weekday
563499,1189,2025-12-21,9.7,73,Weekend
563500,1967,2026-01-10,6.3,54,Weekend
563501,3175,2026-01-10,14.7,72,Weekend
563502,2612,2026-01-07,2.1,69,Weekday
563503,1077,2025-12-28,5.9,54,Weekend
563504,1433,2026-02-14,9.1,64,Weekend
563505,1625,2026-02-23,7.9,68,Weekday
563506,1211,2026-02-26,6.2,46,Weekday
563507,3240,2025-12-21,5.5,68,Weekend
563508,2611,2025-12-08,2.5,73,Weekday
563509,1226,2025-12-08,6.6,77,Weekday
563510,1339,2026-02-21,8.2,56,Weekend
563511,2867,2025-12-17,5.4,56,Weekday
563512,1678,2025-12-28,7.8,63,Weekend
563513,3460,2026-02-14,6.9,68,Weekend
563514,1185,2025-12-04,9.5,52,Weekday
563515,1322,2026-02-09,2.8,66,Weekday
563516,1838,2025-12-22,8.6,79,Weekday
563517,1588,2026-01-28,6.5,59,Weekday
563518,1074,2026-01-03,6.0,65,Weekend
563519,3387,2025-12-31,4.2,58,Weekday
563520,3366,2026-02-20,6.3,77,Weekday
563521,3286,2025-12-21,7.3,75,Weekend
563522,1794,2025-12-20,3.1,45,Weekend
563523,2896,2026-02-17,8.2,67,Weekday
563524,2657,2026-01-25,7.6,54,Weekend
563525,1724,2025-12-03,4.0,65,Weekday
563526,1977,2026-02-10,5.8,51,Weekday
563527,1896,2026-01-16,3.0,63,Weekday
563528,1241,2026-02-14,4.2,64,Weekend
563529,1075,2026-02-04,7.0,64,Weekday
563530,1347,2025-12-08,10.8,65,Weekday
563531,2657,2026-01-03,12.6,76,Weekend
563532,3189,2026-02-18,5.5,76,Weekday
563533,1909,2025-12-10,11.3,69,Weekday
563534,2753,2026-02-17,1.1,67,Weekday
563535,2871,2026-03-01,7.1,79,Weekend
563536,2531,2026-02-01,4.9,82,Weekend
563537,2879,2025-12-22,5.7,67,Weekday
563538,1773,2026-01-26,5.7,69,Weekday
563539,1112,2025-12-31,7.2,69,Weekday
563540,1349,2025-12-20,4.4,75,Weekend
563541,1764,2026-01-05,7.5,70,Weekday
563542,1790,2025-12-30,6.8,75,Weekday
563543,2752,2026-01-04,5.9,70,Weekend
563544,3264,2025-12-30,3.7,74,Weekday
563545,2523,2026-02-09,4.0,60,Weekday
563546,1641,2026-02-12,6.3,72,Weekday
563547,1713,2026-01-28,1.8,73,Weekday
563548,2716,2026-02-11,9.2,67,Weekday
563549,1410,2025-12-17,10.2,60,Weekday
563550,1107,2025-12-07,8.1,66,Weekend
563551,2927,2026-02-14,6.3,69,Weekend
563552,3152,2026-01-10,6.0,69,Weekend
563553,1288,2026-01-23,9.2,69,Weekday
563554,2450,2025-12-02,7.0,72,Weekday
563555,2949,2026-02-02,5.5,63,Weekday
563556,3337,2026-01-26,10.5,61,Weekday
563557,2357,2025-12-07,3.1,51,Weekend
563558,2891,2026-01-24,5.7,44,Weekend
563559,3067,2026-01-05,7.2,53,Weekday
563560,3365,2026-02-27,7.6,61,Weekday
563561,3049,2025-12-18,3.7,79,Weekday
563562,3263,2025-12-21,9.0,66,Weekend
563563,2623,2026-02-28,0.5,63,Weekend
563564,1252,2026-01-29,13.5,69,Weekday
563565,3270,2026-02-26,6.5,76,Weekday
563566,1629,2025-12-20,8.1,58,Weekend
563567,3115,2025-12-14,8.3,55,Weekend
563568,3273,2025-12-15,7.5,60,Weekday
563569,3386,2026-02-12,9.6,60,Weekday
563570,2682,2025-12-31,5.5,60,Weekday
563571,1367,2026-02-14,4.4,68,Weekend
563572,2515,2025-12-07,5.6,64,Weekend
563573,2570,2026-01-13,3.4,74,Weekday
563574,3030,2025-12-05,13.0,56,Weekday
563575,1358,2026-02-24,7.0,64,Weekday
563576,2657,2025-12-19,8.2,67,Weekday
563577,1412,2025-12-19,7.0,67,Weekday
563578,3446,2026-02-16,10.0,73,Weekday
563579,1543,2025-12-07,5.5,72,Weekend
563580,2845,2025-12-22,5.1,57,Weekday
563581,1527,2026-02-05,1.0,68,Weekday
563582,3296,2025-12-22,13.3,58,Weekday
563583,3231,2025-12-13,5.2,71,Weekend
563584,1052,2026-01-10,8.3,59,Weekend
563585,3129,2025-12-19,5.4,80,Weekday
563586,2569,2026-02-04,11.8,66,Weekday
563587,2108,2026-02-18,9.0,70,Weekday
563588,2408,2026-02-26,11.9,74,Weekday
563589,1718,2025-12-26,7.1,61,Weekday
563590,1570,2025-12-21,9.9,69,Weekend
563591,2048,2026-02-18,6.6,77,Weekday
563592,2566,2025-12-04,9.5,67,Weekday
563593,1853,2026-01-13,10.8,57,Weekday
563594,1193,2026-02-02,6.8,69,Weekday
563595,2750,2026-01-28,7.5,67,Weekday
563596,2960,2026-01-19,4.8,58,Weekday
563597,1829,2026-02-10,8.2,57,Weekday
563598,1692,2026-01-13,8.6,56,Weekday
563599,2879,2025-12-02,1.4,62,Weekday
563600,2400,2026-02-16,8.8,60,Weekday
563601,2574,2025-12-14,10.0,67,Weekend
563602,3152,2025-12-17,1.0,62,Weekday
563603,2298,2026-02-01,14.7,66,Weekend
563604,2472,2026-01-20,4.6,71,Weekday
563605,3146,2026-01-28,5.4,59,Weekday
563606,2551,2026-02-25,10.7,62,Weekday
563607,1583,2026-01-31,0.5,65,Weekend
563608,1198,2025-12-09,9.7,80,Weekday
563609,2620,2025-12-17,9.7,73,Weekday
563610,1696,2026-01-31,8.1,52,Weekend
563611,1435,2025-12-17,8.2,77,Weekday
563612,2285,2026-01-07,7.0,63,Weekday
563613,2467,2026-01-23,6.2,59,Weekday
563614,2845,2026-02-09,7.3,63,Weekday
563615,2534,2026-02-28,6.2,57,Weekend
563616,2490,2026-01-28,3.1,66,Weekday
563617,1174,2026-02-26,0.8,64,Weekday
563618,3388,2026-02-22,6.4,77,Weekend
563619,2021,2025-12-26,0.5,65,Weekday
563620,1169,2025-12-02,7.2,73,Weekday
563621,1739,2026-02-12,8.5,66,Weekday
563622,1700,2026-01-02,4.2,60,Weekday
563623,3034,2026-01-15,5.2,63,Weekday
563624,1445,2026-01-20,10.8,64,Weekday
563625,1950,2026-02-20,3.2,70,Weekday
563626,1932,2025-12-14,10.3,49,Weekend
563627,2550,2025-12-25,5.6,76,Weekday
563628,1297,2025-12-31,5.9,59,Weekday
563629,1509,2026-01-13,3.5,53,Weekday
563630,3206,2026-02-01,10.3,44,Weekend
563631,2797,2026-01-25,9.1,60,Weekend
563632,1786,2025-12-22,4.7,75,Weekday
563633,2440,2026-01-14,4.6,58,Weekday
563634,2369,2026-02-17,0.9,64,Weekday
563635,1692,2025-12-24,8.6,58,Weekday
563636,2789,2026-02-19,7.4,64,Weekday
563637,3173,2026-02-27,1.5,74,Weekday
563638,2133,2025-12-15,6.9,68,Weekday
563639,1448,2026-01-26,10.3,74,Weekday
563640,2165,2026-01-03,8.4,69,Weekend
563641,1633,2026-02-20,3.1,61,Weekday
563642,3057,2026-01-29,7.8,65,Weekday
563643,2790,2025-12-04,10.6,81,Weekday
563644,2018,2026-02-08,10.4,63,Weekend
563645,2040,2025-12-09,4.1,80,Weekday
563646,1714,2026-01-20,3.1,62,Weekday
563647,2513,2026-02-10,7.0,67,Weekday
563648,2550,2026-01-29,6.6,76,Weekday
563649,1917,2026-01-05,4.7,57,Weekday
563650,1823,2025-12-11,1.4,55,Weekday
563651,2210,2025-12-19,9.6,80,Weekday
563652,2638,2025-12-07,3.9,62,Weekend
563653,2258,2026-01-28,3.1,59,Weekday
563654,1177,2026-01-26,10.9,71,Weekday
563655,3032,2026-02-19,5.0,73,Weekday
563656,1598,2026-01-25,5.1,53,Weekend
563657,1975,2026-01-09,3.1,62,Weekday
563658,3364,2026-01-01,8.7,62,Weekday
563659,3300,2026-01-19,6.9,65,Weekday
563660,2215,2026-01-08,10.7,61,Weekday
563661,1002,2026-01-16,7.7,62,Weekday
563662,2181,2026-01-24,5.0,63,Weekend
563663,2209,2026-02-24,3.0,82,Weekday
563664,2991,2026-02-16,7.5,66,Weekday
563665,2943,2026-02-12,3.9,54,Weekday
563666,2926,2026-01-03,4.8,59,Weekend
563667,1050,2026-01-21,9.0,39,Weekday
563668,3472,2026-02-13,9.1,84,Weekday
563669,2398,2026-02-18,5.7,59,Weekday
563670,1119,2025-12-08,12.8,80,Weekday
563671,1617,2026-02-10,7.5,58,Weekday
563672,2393,2026-01-30,1.9,50,Weekday
563673,3464,2026-01-30,5.8,73,Weekday
563674,2802,2025-12-16,1.7,68,Weekday
563675,1163,2025-12-27,6.0,72,Weekend
563676,2656,2026-01-28,5.9,79,Weekday
563677,3181,2025-12-20,0.5,70,Weekend
563678,1634,2026-01-23,9.8,73,Weekday
563679,2324,2026-02-22,10.6,54,Weekend
563680,1955,2026-01-08,11.7,51,Weekday
563681,3119,2026-01-24,5.4,76,Weekend
563682,3406,2025-12-19,6.0,57,Weekday
563683,1548,2025-12-02,9.6,73,Weekday
563684,1100,2026-02-09,9.7,85,Weekday
563685,2647,2025-12-21,5.7,54,Weekend
563686,3077,2026-01-01,10.3,75,Weekday
563687,2935,2025-12-19,10.4,57,Weekday
563688,1718,2025-12-18,9.5,65,Weekday
563689,2972,2026-01-02,7.4,52,Weekday
563690,1994,2026-02-02,6.1,63,Weekday
563691,1520,2026-01-26,4.7,70,Weekday
563692,2300,2026-02-28,6.2,60,Weekend
563693,1836,2026-01-12,6.6,77,Weekday
563694,3296,2026-02-17,8.9,58,Weekday
563695,1511,2026-02-08,5.4,76,Weekend
563696,3159,2026-02-02,11.3,66,Weekday
563697,2041,2026-01-29,8.5,76,Weekday
563698,2916,2026-02-10,6.0,56,Weekday
563699,1706,2025-12-17,8.4,75,Weekday
563700,1198,2025-12-08,12.4,49,Weekday
563701,2139,2026-01-27,7.5,67,Weekday
563702,1543,2025-12-21,8.5,75,Weekend
563703,3270,2026-01-28,9.6,58,Weekday
563704,2485,2025-12-09,7.0,73,Weekday
563705,1087,2026-02-20,7.8,64,Weekday
563706,2696,2026-02-12,3.3,68,Weekday
563707,1964,2026-01-19,5.2,72,Weekday
563708,3375,2026-01-17,6.0,61,Weekend
563709,2921,2026-01-29,3.8,63,Weekday
563710,3150,2025-12-16,0.5,66,Weekday
563711,1997,2025-12-12,10.4,57,Weekday
563712,1297,2026-02-16,7.3,64,Weekday
563713,1674,2025-12-25,10.8,76,Weekday
563714,1886,2026-02-08,2.0,55,Weekend
563715,3236,2025-12-29,7.9,60,Weekday
563716,3418,2025-12-24,9.7,60,Weekday
563717,1827,2025-12-03,10.7,59,Weekday
563718,3297,2026-02-16,2.4,73,Weekday
563719,3273,2025-12-15,0.5,65,Weekday
563720,3034,2026-02-26,8.7,67,Weekday
563721,1123,2025-12-25,9.7,58,Weekday
563722,3013,2025-12-09,6.5,57,Weekday
563723,3352,2026-01-23,9.7,66,Weekday
563724,1790,2026-01-29,11.3,67,Weekday
563725,2859,2025-12-02,7.1,72,Weekday
563726,1397,2026-02-07,3.8,67,Weekend
563727,2301,2025-12-24,10.1,54,Weekday
563728,3050,2026-02-17,9.6,64,Weekday
563729,3043,2026-03-01,8.4,64,Weekend
563730,3378,2025-12-21,6.9,70,Weekend
563731,1009,2025-12-18,8.8,64,Weekday
563732,1578,2026-01-09,8.8,45,Weekday
563733,2585,2026-02-18,7.8,59,Weekday
563734,1196,2025-12-30,10.0,66,Weekday
563735,1441,2026-01-21,7.7,66,Weekday
563736,3062,2026-02-09,4.6,64,Weekday
563737,2145,2026-01-29,10.4,65,Weekday
563738,2583,2025-12-19,5.5,65,Weekday
563739,1625,2026-02-02,10.1,53,Weekday
563740,3053,2026-01-30,11.1,62,Weekday
563741,3017,2026-01-17,5.5,67,Weekend
563742,1958,2026-02-23,3.5,78,Weekday
563743,2038,2025-12-02,10.1,56,Weekday
563744,1090,2026-02-08,9.9,64,Weekend
563745,2782,2025-12-05,8.0,71,Weekday
563746,2517,2026-01-16,5.7,76,Weekday
563747,1238,2026-01-07,6.5,72,Weekday
563748,2951,2026-02-25,7.8,72,Weekday
563749,2240,2026-02-02,6.5,66,Weekday
563750,1184,2025-12-03,3.6,60,Weekday
563751,1194,2026-01-05,6.7,70,Weekday
563752,1015,2025-12-20,11.1,57,Weekend
563753,2673,2026-02-14,8.0,72,Weekend
563754,3112,2025-12-26,9.2,60,Weekday
563755,2138,2026-01-12,11.8,62,Weekday
563756,1284,2026-01-12,13.7,70,Weekday
563757,1145,2026-02-04,5.8,50,Weekday
563758,2715,2025-12-08,7.7,55,Weekday
563759,2439,2026-02-15,4.4,74,Weekend
563760,2898,2026-01-05,6.8,70,Weekday
563761,2493,2026-02-05,4.3,78,Weekday
563762,2898,2026-02-21,10.3,79,Weekend
563763,3314,2026-01-10,2.7,70,Weekend
563764,2636,2025-12-10,11.4,42,Weekday
563765,2685,2025-12-04,3.6,72,Weekday
563766,1735,2026-01-21,8.2,66,Weekday
563767,2735,2025-12-30,5.0,64,Weekday
563768,1398,2025-12-15,6.8,62,Weekday
563769,3338,2026-02-11,8.4,58,Weekday
563770,1079,2026-01-11,10.0,61,Weekend
563771,1371,2026-01-26,5.9,74,Weekday
563772,2500,2026-02-03,4.5,71,Weekday
563773,2185,2025-12-25,7.8,68,Weekday
563774,2528,2025-12-27,7.6,87,Weekend
563775,2842,2025-12-12,7.7,84,Weekday
563776,2620,2025-12-06,4.7,64,Weekend
563777,1049,2026-01-04,10.1,64,Weekend
563778,2437,2026-01-26,0.9,57,Weekday
563779,3168,2026-01-09,5.8,61,Weekday
563780,2007,2025-12-09,6.0,68,Weekday
563781,1457,2026-01-15,5.6,68,Weekday
563782,3273,2025-12-16,5.7,72,Weekday
563783,2598,2026-02-18,5.9,69,Weekday
563784,3325,2026-01-06,5.1,74,Weekday
563785,1988,2025-12-26,3.6,62,Weekday
563786,2717,2026-02-03,5.9,65,Weekday
563787,3051,2026-01-11,6.8,81,Weekend
563788,2790,2026-01-07,4.3,65,Weekday
563789,1918,2026-01-12,5.9,70,Weekday
563790,1150,2026-01-28,11.2,77,Weekday
563791,3053,2026-02-24,5.0,50,Weekday
563792,2983,2026-02-09,7.4,74,Weekday
563793,2765,2025-12-19,10.7,64,Weekday
563794,3043,2026-01-24,5.4,66,Weekend
563795,1921,2026-02-10,7.4,73,Weekday
563796,1954,2026-02-27,7.6,60,Weekday
563797,1084,2026-01-10,5.1,72,Weekend
563798,1417,2025-12-19,1.7,67,Weekday
563799,1153,2026-02-26,9.6,66,Weekday
563800,1705,2025-12-03,7.7,71,Weekday
563801,2269,2025-12-08,8.5,68,Weekday
563802,1372,2026-01-07,3.7,58,Weekday
563803,2094,2026-02-23,4.9,68,Weekday
563804,1903,2026-01-08,10.9,68,Weekday
563805,3105,2025-12-11,7.3,75,Weekday
563806,1768,2026-02-04,10.6,79,Weekday
563807,1220,2026-02-12,10.7,66,Weekday
563808,2182,2026-02-01,3.3,68,Weekend
563809,2231,2026-01-05,5.1,50,Weekday
563810,3285,2026-02-04,6.0,66,Weekday
563811,2753,2026-01-06,1.8,62,Weekday
563812,1393,2026-01-11,9.1,57,Weekend
563813,2809,2026-01-04,2.7,58,Weekend
563814,2277,2026-02-10,6.5,63,Weekday
563815,1996,2025-12-24,0.5,52,Weekday
563816,3396,2025-12-19,8.0,67,Weekday
563817,1321,2026-02-04,10.0,63,Weekday
563818,2203,2025-12-12,7.4,62,Weekday
563819,1776,2026-02-23,5.5,58,Weekday
563820,2386,2025-12-21,8.8,62,Weekend
563821,1125,2026-01-02,8.1,80,Weekday
563822,2005,2026-01-30,5.1,67,Weekday
563823,3421,2026-01-21,10.8,69,Weekday
563824,2203,2026-02-23,6.3,62,Weekday
563825,3046,2025-12-28,9.3,67,Weekend
563826,1076,2026-02-07,8.3,70,Weekend
563827,1289,2026-02-24,7.3,67,Weekday
563828,3166,2026-02-03,6.5,54,Weekday
563829,2610,2025-12-24,7.2,58,Weekday
563830,2918,2026-02-02,3.8,72,Weekday
563831,2200,2025-12-06,9.8,66,Weekend
563832,1217,2026-02-09,10.2,71,Weekday
563833,1724,2026-01-02,10.1,68,Weekday
563834,1904,2026-01-29,8.3,54,Weekday
563835,2136,2026-02-09,5.0,62,Weekday
563836,3367,2026-01-12,4.7,72,Weekday
563837,3073,2026-03-01,4.0,71,Weekend
563838,1390,2026-01-29,0.5,57,Weekday
563839,1054,2025-12-10,5.4,69,Weekday
563840,2850,2026-02-03,11.3,60,Weekday
563841,2614,2026-02-04,9.5,64,Weekday
563842,2463,2025-12-22,6.4,71,Weekday
563843,2859,2025-12-23,9.8,54,Weekday
563844,1150,2026-02-27,6.0,61,Weekday
563845,3005,2026-02-24,7.6,71,Weekday
563846,1462,2026-02-18,6.3,66,Weekday
563847,1912,2025-12-11,8.0,70,Weekday
563848,2921,2026-03-01,8.7,71,Weekend
563849,2351,2026-02-13,0.7,55,Weekday
563850,2221,2026-01-13,7.5,87,Weekday
563851,1934,2026-03-01,4.4,71,Weekend
563852,2527,2025-12-08,6.7,57,Weekday
563853,2243,2025-12-10,3.5,68,Weekday
563854,1510,2026-01-26,11.7,68,Weekday
563855,1772,2026-02-16,11.9,65,Weekday
563856,1403,2025-12-25,8.2,67,Weekday
563857,3410,2026-02-20,7.1,63,Weekday
563858,2117,2026-02-05,11.5,46,Weekday
563859,1474,2026-01-02,9.3,71,Weekday
563860,2608,2026-01-20,5.8,63,Weekday
563861,2690,2026-02-09,8.4,80,Weekday
563862,1769,2026-01-17,3.7,60,Weekend
563863,1227,2025-12-27,5.5,60,Weekend
563864,3394,2026-02-21,7.8,82,Weekend
563865,1807,2026-02-19,7.3,66,Weekday
563866,3264,2025-12-06,4.4,71,Weekend
563867,1547,2026-01-23,4.0,69,Weekday
563868,2420,2026-01-05,5.9,58,Weekday
563869,2892,2026-01-03,4.4,66,Weekend
563870,1723,2026-02-23,5.2,72,Weekday
563871,3321,2026-02-07,4.0,62,Weekend
563872,1114,2026-01-23,2.8,71,Weekday
563873,3250,2026-01-28,11.2,56,Weekday
563874,2858,2025-12-08,13.1,66,Weekday
563875,2148,2026-01-02,5.6,64,Weekday
563876,3355,2025-12-27,7.8,59,Weekend
563877,2221,2025-12-30,5.3,55,Weekday
563878,2742,2025-12-19,2.9,58,Weekday
563879,1894,2026-01-08,3.9,55,Weekday
563880,1065,2026-02-28,4.4,55,Weekend
563881,1207,2025-12-29,7.0,65,Weekday
563882,1277,2026-02-04,1.7,63,Weekday
563883,1624,2026-02-07,9.6,66,Weekend
563884,1138,2025-12-17,4.1,64,Weekday
563885,1675,2025-12-08,8.3,59,Weekday
563886,3379,2026-02-17,1.5,80,Weekday
563887,2191,2026-01-22,8.3,61,Weekday
563888,2066,2025-12-03,6.6,70,Weekday
563889,2836,2025-12-20,7.9,85,Weekend
563890,1680,2025-12-14,6.5,76,Weekend
563891,1270,2026-02-14,8.1,58,Weekend
563892,3347,2026-02-04,6.6,68,Weekday
563893,2065,2026-01-05,7.2,56,Weekday
563894,1698,2026-02-23,7.0,67,Weekday
563895,2620,2025-12-30,7.4,81,Weekday
563896,2350,2026-01-10,4.8,73,Weekend
563897,1284,2026-02-16,6.5,68,Weekday
563898,1936,2026-02-18,0.9,63,Weekday
563899,3309,2026-01-31,4.7,76,Weekend
563900,2958,2026-01-14,7.4,68,Weekday
563901,2744,2025-12-14,6.1,65,Weekend
563902,3241,2026-02-08,9.2,68,Weekend
563903,3128,2026-02-28,9.9,76,Weekend
563904,1410,2026-02-28,9.8,66,Weekend
563905,1729,2026-01-11,2.8,63,Weekend
563906,1755,2026-01-25,7.1,68,Weekend
563907,2567,2026-01-28,6.5,64,Weekday
563908,2393,2025-12-31,6.3,59,Weekday
563909,1050,2026-01-14,3.2,68,Weekday
563910,1039,2026-01-17,8.1,57,Weekend
563911,2926,2025-12-10,5.7,60,Weekday
563912,1768,2026-01-25,9.7,47,Weekend
563913,3270,2025-12-03,7.2,57,Weekday
563914,1517,2026-02-11,6.2,72,Weekday
563915,1606,2026-02-09,5.5,77,Weekday
563916,1380,2026-02-10,7.1,70,Weekday
563917,3019,2025-12-06,10.4,57,Weekend
563918,3319,2026-02-05,5.0,66,Weekday
563919,2422,2026-01-06,4.7,62,Weekday
563920,3193,2026-01-10,8.0,67,Weekend
563921,3481,2026-01-25,12.5,61,Weekend
563922,1839,2025-12-23,9.7,63,Weekday
563923,2929,2025-12-27,3.0,78,Weekend
563924,1228,2025-12-25,4.6,59,Weekday
563925,1742,2026-01-23,4.3,74,Weekday
563926,2584,2025-12-29,15.0,73,Weekday
563927,1453,2025-12-12,7.9,44,Weekday
563928,1362,2026-02-01,10.3,64,Weekend
563929,2274,2026-01-02,3.9,61,Weekday
563930,1393,2026-01-02,5.5,63,Weekday
563931,2734,2026-02-20,6.1,52,Weekday
563932,2324,2026-02-26,7.9,62,Weekday
563933,2051,2026-02-23,9.3,75,Weekday
563934,1600,2026-02-21,11.0,67,Weekend
563935,1603,2026-01-21,4.6,69,Weekday
563936,2796,2026-01-19,8.7,67,Weekday
563937,1312,2026-01-20,9.5,53,Weekday
563938,2103,2026-01-29,8.2,56,Weekday
563939,2052,2025-12-14,7.7,62,Weekend
563940,1746,2026-01-29,8.1,91,Weekday
563941,1662,2026-02-14,11.8,60,Weekend
563942,3104,2026-01-12,9.3,64,Weekday
563943,2681,2026-02-13,5.0,61,Weekday
563944,1494,2026-02-19,8.8,76,Weekday
563945,2156,2025-12-20,7.0,57,Weekend
563946,3194,2026-02-21,5.6,64,Weekend
563947,3276,2026-01-13,8.7,59,Weekday
563948,2731,2026-01-29,7.4,66,Weekday
563949,1331,2026-01-02,10.6,73,Weekday
563950,2472,2026-01-05,3.2,57,Weekday
563951,1775,2025-12-08,8.4,62,Weekday
563952,1441,2025-12-23,2.4,58,Weekday
563953,1410,2026-02-24,5.3,53,Weekday
563954,3260,2026-03-01,3.5,61,Weekend
563955,1108,2026-01-17,6.2,64,Weekend
563956,1544,2026-02-13,5.9,78,Weekday
563957,2504,2025-12-27,0.5,75,Weekend
563958,1685,2026-02-21,2.8,65,Weekend
563959,3468,2026-01-28,7.1,56,Weekday
563960,2772,2026-02-11,11.6,69,Weekday
563961,2476,2026-01-16,8.8,74,Weekday
563962,1733,2025-12-06,4.2,70,Weekend
563963,2730,2026-01-08,7.2,71,Weekday
563964,3459,2025-12-29,7.2,61,Weekday
563965,2726,2026-01-09,7.5,67,Weekday
563966,1483,2025-12-05,8.4,57,Weekday
563967,1043,2026-01-30,3.0,71,Weekday
563968,2339,2026-01-24,10.8,71,Weekend
563969,3105,2025-12-06,8.2,57,Weekend
563970,1606,2025-12-08,3.8,67,Weekday
563971,2165,2026-02-26,7.5,74,Weekday
563972,3437,2026-01-18,4.7,66,Weekend
563973,2469,2026-01-11,3.3,73,Weekend
563974,2456,2026-02-26,9.8,67,Weekday
563975,1434,2025-12-21,4.8,70,Weekend
563976,1122,2026-01-14,10.5,67,Weekday
563977,2817,2026-01-10,0.5,63,Weekend
563978,1625,2026-02-04,4.7,72,Weekday
563979,1951,2026-02-16,4.5,66,Weekday
563980,1875,2025-12-12,5.3,59,Weekday
563981,3065,2025-12-02,3.3,60,Weekday
563982,2508,2026-02-16,8.3,64,Weekday
563983,1684,2026-01-24,10.3,64,Weekend
563984,3291,2026-01-20,10.8,66,Weekday
563985,1008,2026-02-11,6.8,55,Weekday
563986,1121,2026-01-31,5.7,74,Weekend
563987,1479,2026-02-02,9.6,79,Weekday
563988,2321,2026-01-05,9.9,78,Weekday
563989,2132,2025-12-25,4.3,61,Weekday
563990,1542,2025-12-04,5.4,59,Weekday
563991,2145,2026-01-10,5.4,78,Weekend
